Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2008-06-05,5.675891876220703,5.688176989327476,5.564130110984478,5.5833064728579735,755445600
2008-06-06,5.5623321533203125,5.691472855886102,5.559635821290234,5.633044860981517,966422800
2008-06-09,5.441582202911377,5.541359313787191,5.2659993388361634,5.536865159281478,1888392800
2008-06-10,5.5623321533203125,5.596489559510834,5.363976527532578,5.408622025241281,1140941200
2008-06-11,5.417611598968506,5.573119573315829,5.381057091747441,5.52338064043693,961550800
2008-06-12,5.191390037536621,5.47124489723428,5.129666437251935,5.437985601878339,1308333600
2008-06-13,5.164722919464111,5.218356725337918,4.953184865118918,5.142850225486798,1345957200
2008-06-16,5.2986578941345215,5.3304186088497,5.065845598501069,5.132663034185689,1051730400
2008-06-17,5.4361891746521,5.452968445056368,5.315737512049,5.336412063094289,899656800
2008-06-18,5.355886936187744,5.459259261832613,5.3139389721857775,5.4268988781092276,811468000
2008-06-19,5.420307636260986,5.463454954035321,5.297460095679088,5.349895358164069,791949200
2008-06-20,5.251616477966309,5.423304439038285,5.2435262808245,5.3738651454925135,888367200
2008-06-23,5.188394069671631,5.269893305029206,5.140452966473754,5.2357350989797835,645780800
2008-06-24,5.191090106964111,5.2668962370014265,5.142550132780095,5.164722461697348,621947200
2008-06-25,5.315140247344971,5.358287184332867,5.209970038492643,5.231842744000211,644450800
2008-06-26,5.041573524475098,5.238730136059648,5.034082604561536,5.215658502775005,869610000
2008-06-27,5.09640645980835,5.110788627691309,4.918426182139934,4.98913887427623,1042249600
2008-06-30,5.017006874084473,5.153638139160346,4.992437041307943,5.099405044900076,684196800
2008-07-01,5.233936786651611,5.235135334121595,4.913932213101218,4.920823461004402,1111280800
2008-07-02,5.039180755615234,5.316937481544216,5.039180755615234,5.249520750001816,837519200
2008-07-03,5.097306728363037,5.158731499994149,4.966368588045856,5.081426770892511,523362000
2008-07-07,5.248319625854492,5.307346496085299,5.150640794932931,5.1883942449557825,820391600
2008-07-08,5.379856586456299,5.384351139339852,5.175808686133511,5.255510490405012,888350400
2008-07-09,5.221053600311279,5.420606984008046,5.217757994313762,5.399333163209792,895776000
2008-07-10,5.292364120483398,5.313637535343564,5.134758748134733,5.241127422632251,840688800
2008-07-11,5.171013355255127,5.306746032541353,5.123672338529913,5.257607194920374,930011600
2008-07-14,5.2099690437316895,5.372368300431235,5.1859988833591215,5.370571278494696,886054400
2008-07-15,5.0829243659973145,5.205773114249122,4.985545158347425,5.168019658940413,1040043200
2008-07-16,5.1779069900512695,5.18150223289625,5.051763052238652,5.099702957249022,747790400
2008-07-17,5.14794397354126,5.242927278193766,5.135359222740984,5.216559228897951,757526000
2008-07-18,4.948391437530518,5.083225687140386,4.943897282583041,5.049366706163925,868414400
2008-07-21,4.982548713684082,5.018803580747082,4.827639626904679,5.0008253656011945,1360469600
2008-07-22,4.854608058929443,4.8767803977377655,4.390480328175905,4.4644894700555895,1879592400
2008-07-23,4.981649398803711,5.044871188484551,4.840823247337082,4.943596310207949,1061768400
2008-07-24,4.765016555786133,4.951685934091173,4.747638016552696,4.923520066977861,839619200
2008-07-25,4.857602119445801,4.883969766109859,4.753630117311174,4.806065373695563,633637200
2008-07-28,4.626288414001465,4.868089406772497,4.614901811035947,4.864194126827472,780712800
2008-07-29,4.7065911293029785,4.777603509369847,4.6038180222968075,4.6565525424643175,684070800
2008-07-30,4.790487289428711,4.80876474846618,4.67662801677438,4.727565112442034,725183200
2008-07-31,4.762619972229004,4.859999569752181,4.703593099902081,4.720372367169281,637498400
2008-08-01,4.694004535675049,4.793782033243462,4.666738375122991,4.791084500772806,544639200
2008-08-04,4.591230869293213,4.731158497089749,4.581642488778177,4.692206101296668,592527600
2008-08-05,4.81325626373291,4.818050053202902,4.638871620464513,4.656849031063069,688371600
2008-08-06,4.919626235961914,5.015806888116403,4.734154980700264,4.793181854466986,791408800
2008-08-07,4.9010491371154785,4.978353863074493,4.839025494184556,4.875280361730079,672372400
2008-08-08,5.080226421356201,5.08322318993131,4.906441047345661,4.909737052724157,713997200
2008-08-11,5.200378894805908,5.288470144397631,5.083822939412669,5.095808415581115,891304400
2008-08-12,5.295360565185547,5.372065188785143,5.198879511939005,5.199179148751092,836278800
2008-08-13,5.3723649978637695,5.393339175333313,5.270491278831331,5.332814537596571,842346400
2008-08-14,5.372965335845947,5.406823500785322,5.328620280899829,5.343302086928954,711300800
2008-08-15,5.265699863433838,5.38585108270297,5.245025313466205,5.364577658871144,708251600
2008-08-18,5.255211353302002,5.327721479806117,5.208169162078986,5.26060441722592,552014400
2008-08-19,5.19948148727417,5.305550573573104,5.14794472891426,5.229743620872153,616204400
2008-08-20,5.26869535446167,5.301654616614156,5.201877519318726,5.23663500309785,506951200
2008-08-21,5.22225284576416,5.257009129496768,5.150341582658282,5.22764551041328,539744800
2008-08-22,5.297159671783447,5.318433090506867,5.260604371885186,5.268095294005576,439611200
2008-08-25,5.170116901397705,5.280381293285936,5.143449614218766,5.27798339770612,484425200
2008-08-26,5.202775955200195,5.239929728068962,5.171913756695422,5.176408309882899,445550000
2008-08-27,5.233639240264893,5.266299271818171,5.159331267691071,5.192889810156508,477780800
2008-08-28,5.20577335357666,5.280980630703941,5.176110094491521,5.251916645541708,431384800
2008-08-29,5.079627990722656,5.198581031231271,5.0649461837144365,5.182401039829433,599289600
2008-09-02,4.979551792144775,5.198581572715012,4.943895799961215,5.165622312720855,780763200
2008-09-03,5.002622604370117,5.054159348352999,4.913932486944155,4.999026961759789,734834800
2008-09-04,4.830634117126465,5.0310871541406215,4.818349407253751,4.969662404629545,743386000
2008-09-05,4.799474239349365,4.86599243638871,4.723667697707046,4.751833568588129,786884000
2008-09-08,4.731757164001465,4.940599667424475,4.538196541405589,4.9310112873285386,1045979200
2008-09-09,4.544788837432861,4.792882209056741,4.48815905915581,4.699997163177845,1245025600
2008-09-10,4.542691707611084,4.64396659466473,4.458496126412252,4.5639655306440705,973142800
2008-09-11,4.573853492736816,4.584041148733588,4.374599327460128,4.4399185804186185,971135200
2008-09-12,4.4626898765563965,4.521717144392782,4.3895800747832,4.521717144392782,793027200
2008-09-15,4.2056074142456055,4.4252364769021515,4.2056074142456055,4.255645979989348,920634400
2008-09-16,4.191224575042725,4.269727835709172,3.9596108724976604,4.010847177673395,1199836400
2008-09-17,3.8301711082458496,4.150176135469018,3.8301711082458496,4.149576461584316,1200455200
2008-09-18,4.017739295959473,4.057889437565021,3.615935042631336,3.9122691148836624,1676253600
2008-09-19,4.222088813781738,4.320667401915115,4.084258972672522,4.27272627453407,1430875600
2008-09-22,3.926652669906616,4.202312694845865,3.9149676276124197,4.193023948328389,856713200
2008-09-23,3.800506591796875,4.068974780146889,3.7951127290195297,3.9506214373382167,1280364400
2008-09-24,3.856537342071533,3.9236543868167524,3.749869038798188,3.8133904418500966,1047015200
2008-09-25,3.9530179500579834,4.038712475935309,3.8508442000339573,3.8891965108566704,1006045600
2008-09-26,3.8424556255340576,3.8891977821605974,3.6854494891200567,3.7426785372813156,1126451200
2008-09-29,3.1539063453674316,3.5859728011761733,3.013978898137828,3.5841749795796067,2622057200
2008-09-30,3.4055957794189453,3.4457459283933094,3.185067996796448,3.243495198630848,1626682400
2008-10-01,3.2695627212524414,3.3666426669860714,3.217726542785955,3.353459244759678,1296484000
2008-10-02,2.9992969036102295,3.259675181366033,2.9963009345165945,3.2363043021498292,1609364400
2008-10-03,2.9085092544555664,3.1910598769438905,2.835998517988707,3.116153045174193,2294398400
2008-10-06,2.9405696392059326,2.9597458027593744,2.622962092563912,2.755398415971204,2107417200
2008-10-07,2.671502113342285,3.0412452912069186,2.6652097376875523,3.0106827237903873,1878772000
2008-10-08,2.690378427505493,2.8863361675239725,2.5672302568921044,2.574121505824515,2207741200
2008-10-09,2.658916711807251,2.870455520344448,2.594795428143715,2.797046294735445,1617383600
2008-10-10,2.900418519973755,2.9963003123927594,2.5468546354563526,2.5678288150526227,2219299600
2008-10-13,3.303720712661743,3.311810909115033,3.0268626126041966,3.1326324400619527,1539076000
2008-10-14,3.1185503005981445,3.4876946377976874,3.090384626114562,3.483499720317734,1980994400
2008-10-15,2.9348766803741455,3.206042534534106,2.933078858574029,3.1113586532340376,1584175600
2008-10-16,3.0529303550720215,3.099073431345083,2.7488059433226284,2.989408340935497,1980521200
2008-10-17,2.918396234512329,3.0574251575446847,2.573522559299471,2.9843153532201336,1762227600
2008-10-20,2.9495577812194824,2.997199247348255,2.8057358723220354,2.989708124960844,1549170000
2008-10-21,2.741316080093384,2.9333793948372553,2.731428059184104,2.9049142801478154,2193660000
2008-10-22,2.9025168418884277,3.033754430788173,2.784462879263638,2.9174982899348794,2248808800
2008-10-23,2.943265676498413,2.9738282404165806,2.7536003183505433,2.8917297296131426,1675430400
2008-10-24,2.887834310531616,2.933378317284744,2.6999659827611495,2.7065575942298996,1590058400
2008-10-27,2.759293794631958,2.9252886602171433,2.7524017449079006,2.848583003140543,1208771200
2008-10-28,2.9936039447784424,3.011282724769331,2.767683486264376,2.8593697922092236,1634133200
2008-10-29,3.1326327323913574,3.2821479618333065,2.994503306378371,3.0220691041745162,1950978400
2008-10-30,3.327091693878174,3.3615495369735466,3.22431863853366,3.2428957260928097,1638089600
2008-10-31,3.223720073699951,3.319302458682313,3.150310822589438,3.2180269717598815,1659756000
2008-11-03,3.2048428058624268,3.2689641009888017,3.141920458360067,3.1739808058863113,1057938000
2008-11-04,3.325594425201416,3.349564579131423,3.196154073792042,3.2956309326903086,1398681200
2008-11-05,3.0951786041259766,3.2875404955364136,3.08588966009384,3.2632709064786987,1256455200
2008-11-06,2.969334363937378,3.079597761085661,2.936374899535805,3.0277623689960755,1319074400
2008-11-07,2.9435653686523438,2.9918059138770583,2.868058663112163,2.973529061415059,1095253600
2008-11-10,2.872852325439453,3.008284772533344,2.8315032428903724,3.001393525474613,1123822000
2008-11-11,2.8395936489105225,2.911504493409842,2.7643863989778383,2.84079159624914,1224538000
2008-11-12,2.700266122817993,2.793751055742112,2.6969707162746883,2.7694806615846006,1178976400
2008-11-13,2.8896329402923584,2.8896329402923584,2.57741823897394,2.692775664482709,1854087200
2008-11-14,2.703862190246582,2.8162238612308355,2.6966715025602848,2.809331810411089,1405266800
2008-11-17,2.6409389972686768,2.7131502891495236,2.614572150534636,2.6511266517457446,1162526400
2008-11-18,2.6939733028411865,2.726333887326781,2.60258665060934,2.685883906812145,1209695200
2008-11-19,2.5855069160461426,2.7440107812892163,2.5831100216928715,2.6798905069277645,1171900800
2008-11-20,2.411722421646118,2.5903018150334627,2.3970404134470464,2.5540467499511568,1716814400
2008-11-21,2.4743454456329346,2.5204885343081824,2.371272738482748,2.4548688444920055,1569271200
2008-11-24,2.7850611209869385,2.840192705308779,2.5420610181476637,2.553147182376663,1442257600
2008-11-25,2.720641613006592,2.837797082299897,2.641539043438964,2.835400186271108,1235292800
2008-11-26,2.8464853763580322,2.853976498973165,2.6921763714864846,2.694273829811824,899836000
2008-11-28,2.776672124862671,2.839294845368814,2.7524017326625465,2.8374970237225337,297774400
2008-12-01,2.6646101474761963,2.7646868944899,2.6643107105330284,2.7356227086828953,923767600
2008-12-02,2.7706782817840576,2.776071944597907,2.591799499814077,2.6975684975039456,1148722400
2008-12-03,2.873452663421631,2.883340683188138,2.660715620601951,2.6786930382605383,1338680000
2008-12-04,2.7389180660247803,2.852777278153326,2.6685046005640687,2.8294062019826813,1091370000
2008-12-05,2.8165225982666016,2.8312046071040737,2.6625124240664584,2.707157724409982,1043795200
2008-12-08,2.987912178039551,3.0202717741343545,2.870457073478629,2.914802349688137,1185142000
2008-12-09,2.998098134994507,3.1041676087434755,2.912704209640661,2.9375736749631813,1203496000
2008-12-10,2.94266676902771,2.9810192944821887,2.891430456148406,2.932479313820777,938047600
2008-12-11,2.8464853763580322,3.033454403674879,2.841391949045764,2.9168986485362636,1040617200
2008-12-12,2.9444644451141357,2.966336937480826,2.7724766744977765,2.780566870350168,1041174400
2008-12-15,2.8389945030212402,2.8827396822406133,2.786559255209027,2.8761480716891463,891758000
2008-12-16,2.8593692779541016,2.890830351798099,2.779068590423311,2.8159235284209974,1093506400
2008-12-17,2.671502113342285,2.72962967866801,2.637343502645164,2.7275322201164323,1293860400
2008-12-18,2.679591655731201,2.7215398195188287,2.6499276041086053,2.675995813085658,857416000
2008-12-19,2.6966710090637207,2.7248358808474973,2.66071537694057,2.6948729874279755,801920000
2008-12-22,2.569028615951538,2.6975696678012997,2.537567336105573,2.697270030849681,844740400
2008-12-23,2.588204860687256,2.632849567708768,2.573822486590194,2.6028866717205137,635031600
2008-12-24,2.5480544567108154,2.584309528122116,2.533372645973396,2.5810139216683052,271334000
2008-12-26,2.57112455368042,2.6193650779842708,2.554045856286285,2.5959940078388306,308324800
2008-12-29,2.5950958728790283,2.625359003128343,2.548952785257835,2.592399340503033,686000000
2008-12-30,2.5855069160461426,2.6382417922111334,2.5384645389548175,2.619365074034809,967601600
2008-12-31,2.557342052459717,2.628953469047484,2.5570426155939274,2.5759193396408775,607541200
2009-01-02,2.7191429138183594,2.7278329860824586,2.551650446998383,2.573223508888765,746015200
2009-01-05,2.8339006900787354,2.8818415922280884,2.7778695919209007,2.791653088848865,1181608400
2009-01-06,2.7871594429016113,2.9115055830852357,2.76828271414026,2.874951073472883,1289310400
2009-01-07,2.7269322872161865,2.7715769764590417,2.704459924149392,2.750903234539901,753048800
2009-01-08,2.7775702476501465,2.7910541081384093,2.697868632686822,2.709554671779934,673500800
2009-01-09,2.7140495777130127,2.79794613252609,2.700866150567248,2.7928527038768958,546845600
2009-01-12,2.6565210819244385,2.7263346986913723,2.623261976909262,2.7104539386037168,617716400
2009-01-13,2.6280553340911865,2.6888802313678095,2.5873061113421345,2.6439360915532952,798397600
2009-01-14,2.5567433834075928,2.6142720752765913,2.538465730223699,2.5840097446775245,1021664000
2009-01-15,2.4983153343200684,2.520488265509286,2.398538844178015,2.414119363335458,1831634000
2009-01-16,2.4668545722961426,2.528278551079939,2.4090264371847083,2.5258816553394974,1047625600
2009-01-20,2.343106269836426,2.456965468092091,2.343106269836426,2.454868010223145,919914800
2009-01-21,2.4818360805511475,2.4833344654651155,2.3763664646665226,2.3787633604646907,1089270000
2009-01-22,2.647531747817993,2.696671616176852,2.571425949394442,2.6379439638076168,1409528400
2009-01-23,2.647531747817993,2.6927761351178305,2.591801065549262,2.601388649534937,763770000
2009-01-26,2.6858842372894287,2.725735148944813,2.6457330886296035,2.6625125567118966,692238400
2009-01-27,2.718543529510498,2.7431135583903603,2.68888027276099,2.7023633348907157,618038400
2009-01-28,2.8225150108337402,2.8464851612130637,2.7416146531681127,2.7601917397391706,861406000
2009-01-29,2.786559820175171,2.82671016548747,2.7745743439257726,2.7892561522820114,592729200
2009-01-30,2.7005648612976074,2.8051348959900406,2.6969690199520744,2.7745731449089925,651478800
2009-02-02,2.7419142723083496,2.7565960804028187,2.663711041421724,2.6697037794395753,558247200
2009-02-03,2.7859604358673096,2.797945914222923,2.705060857262983,2.7541997183236218,599309200
2009-02-04,2.8030378818511963,2.883938424195811,2.78955502486341,2.793150866777623,808421600
2009-02-05,2.8902316093444824,2.9139021266399068,2.7751736289142173,2.7796679828251407,749246400
2009-02-06,2.987912178039551,2.9963018140778526,2.9064127136498357,2.9070115876049334,687209600
2009-02-09,3.071507453918457,3.086189262928604,2.981318741371222,2.996300987399533,715010800
2009-02-10,2.9312808513641357,3.0715071137284835,2.908209411185701,3.0361513613064064,849060800
2009-02-11,2.9010183811187744,2.9456630871276186,2.869557301039799,2.8875355182841713,674973600
2009-02-12,2.9744272232055664,2.9888095940197594,2.8713545324895504,2.8713545324895504,817188400
2009-02-13,2.9711313247680664,2.994502398431709,2.939969693191948,2.966037098391489,608977600
2009-02-17,2.8324031829833984,2.9076104652728247,2.8249128585069703,2.902517036627866,678238400
2009-02-18,2.827608585357666,2.8719536459086235,2.7781700976135464,2.8479836943027275,684779200
2009-02-19,2.7158472537994385,2.824013190254477,2.699966495761423,2.7976461392958005,922804400
2009-02-20,2.732625961303711,2.768581387088309,2.6667068472626925,2.6786923225652606,750316000
2009-02-23,2.6052842140197754,2.75659731637097,2.592100784543384,2.7461104201870157,786982000
2009-02-24,2.7041609287261963,2.723337291084552,2.606781532445244,2.620264593439191,807105600
2009-02-25,2.7314271926879883,2.784162087326764,2.674198144565534,2.692475795574885,833053200
2009-02-26,2.6724002361297607,2.78416199666482,2.665508987652913,2.7565960026342906,629868400
2009-02-27,2.6759965419769287,2.7356226981512615,2.6268568795381144,2.634647440672112,706658400
2009-03-02,2.634946584701538,2.732626424762572,2.626856587524846,2.640340249527091,770929600
2009-03-03,2.6478304862976074,2.7188430370172543,2.6331486770907144,2.664609753969671,724340400
2009-03-04,2.731727361679077,2.7796682752453274,2.680191404660125,2.7020641026823196,741403600
2009-03-05,2.6619133949279785,2.7527009815683847,2.65022835512389,2.710453375914286,706899200
2009-03-06,2.555844783782959,2.6487300310143165,2.4668542165342053,2.6469320094251003,1011147200
2009-03-09,2.4902257919311523,2.6247595987010293,2.4740463947563747,2.5222867495159216,698297600
2009-03-10,2.6556215286254883,2.6718017241949465,2.5276793489950764,2.5429602336488544,844258800
2009-03-11,2.776972532272339,2.818621281534551,2.684087448382402,2.6909787003855032,846372800
2009-03-12,2.886934995651245,2.89382704409572,2.756595950284799,2.7835628700429593,768457200
2009-03-13,2.8743515014648438,2.9124054000496704,2.846785697864389,2.8854384703932827,601168400
2009-03-16,2.8590705394744873,2.918097626104407,2.8219161529315953,2.892329645162375,797244000
2009-03-17,2.9861130714416504,2.987011582012472,2.848582346893781,2.8536765737899694,786646000
2009-03-18,3.041844129562378,3.100571564287425,2.987911285490494,2.9936035867340367,796037200
2009-03-19,3.0448410511016846,3.0921820854868,3.0037913920757733,3.0517323003903156,500180800
2009-03-20,3.0439414978027344,3.0894855100850163,3.0133797317476696,3.058922943931357,695587200
2009-03-23,3.2258174419403076,3.2407988886819963,3.0487364134131067,3.077500359103891,666397200
2009-03-24,3.1910593509674072,3.279150593110021,3.1578010575847832,3.1868646346877973,640612000
